image_path,class_name,sha256,original_split,leaf_mapping
datasets/raw/tomato/plantvillage_color/Tomato___healthy/aa0058b5-2857-40fd-8b40-24d728574aec___RS_HL 0415.JPG,Tomato___healthy,4f2ac3c21e67a95c49d1d7cbaa9ac6ef213668b20c2538f7ef46d6564f65ac84,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/dad127e0-8761-47bd-8ea1-21727847a1f4___RS_HL 0416.JPG,Tomato___healthy,044a3b1dc07951b22b13d203b346f8aa45f5b6acaa1aa577d0bd4137f501b575,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/c7e8ea40-31e0-4e96-80e5-7d0adfd73d16___RS_HL 0417.JPG,Tomato___healthy,62259f18bbad4be229b4adf332e68eebbc2134746cdf1c0e7705420b3c2849a9,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/d454ff7e-7a9d-45c1-b7f1-d098edcb1fa7___RS_HL 0418.JPG,Tomato___healthy,86c029b14c35a1361abb95283022c50fdc8b206b241a5e7fddc0b92f0c4ac7a7,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/dd50e041-1df0-45e4-8ab7-126f0ae2b984___GH_HL Leaf 270.JPG,Tomato___healthy,acf1aa677106a63a84968ae60185fa43d41bdc1c9b8481c218cf1c5eb4ea74bb,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/2ea87b73-a52b-4a4c-938f-4ce06335d171___GH_HL Leaf 177.1.JPG,Tomato___healthy,1a35b2381462f411a399325876f002fe9bd869bc8d8a4d3f45f69734484ca58e,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/1ca23194-53c1-44a9-973a-39aa073f4a33___RS_HL 0058.JPG,Tomato___healthy,0a077bc31fe63a6ec17619a49f76d30da42013004350a1506e2bdb610f57dd5b,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/f81def4f-22a7-4036-bfab-51b245f4a2ab___RS_HL 0055.JPG,Tomato___healthy,916ce3f285ea141dc593f71f6eb74c328934fc1ffbf7cef0c9864dd923df57e2,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/5b7b9824-0cdd-4c67-9377-136a0615d784___RS_HL 0056.JPG,Tomato___healthy,e3222d75309146cdd6fe72823726812421d98092dbebfb42b49f4b555a5857d6,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/90a8b687-3191-4ef5-bb9c-e11aeb2d6c8f___RS_HL 0057.JPG,Tomato___healthy,682cafebbd66c99ed126ac3c2a782901e4000c34712fd6cba6229f1cb423336d,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/93228670-1f62-4e23-8993-a488ff7068c0___GH_HL Leaf 257.1.JPG,Tomato___healthy,a1484fc2a5fc26c901f7a11e0e1210d79503827866ce4a2556e87f50f12a7b17,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/310d6f93-5075-44a2-80e4-57463adff105___GH_HL Leaf 449.1.JPG,Tomato___healthy,b08bd19cf0f01bbacd2989feb0a36295d27be26bd4bee32ae3ec112d70a83970,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/aa464ad5-f7d0-44ee-9042-fb4a4a64b7cd___RS_HL 9936.JPG,Tomato___healthy,c7f42c02800be97b4e5769bdb609a564e314e5499a5503e576256d7c30e7ef16,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/43851153-bb56-46c3-b61c-b4e84baf0516___RS_HL 9935.JPG,Tomato___healthy,7da9f44534685c925585889b72a6c7e469422e438aefe4ace638685742523308,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/ac022a2b-764c-4507-8dd9-4470b75763e4___RS_HL 9937.JPG,Tomato___healthy,88fad2460be4fd60cad657b11dfa2ad47bd361ce997290f233c237fe2ec0a1bc,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/647d15d1-5520-458d-92a4-bd647bbccb90___RS_HL 9934.JPG,Tomato___healthy,6ebb0b1070d02d5437245e411d861c5484785ebf96047f014934306894ef796c,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/431e5099-0b4d-433c-bba9-85e6ded06f4d___RS_HL 9876.JPG,Tomato___healthy,a1d0a594b5f1e85e166b18e39f02523f77b3ace8d21b1df3bea7f003da94c9ea,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/4777e41f-56f7-4f8f-9c81-33bd40ca1d0b___RS_HL 9875.JPG,Tomato___healthy,5b5a7ec23de8b15ff0d7e7f21d174ef625fc093b114531b57995f329f2c440ba,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/3a48952b-cb72-4678-baca-d622971c78d0___RS_HL 9877.JPG,Tomato___healthy,f1b55a2fc4fe710b30f524dd7d8ee479f3303bdd0fa643778b1af971e2d31857,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/a9108826-cab0-429d-9a81-c42b21ee2682___RS_HL 9874.JPG,Tomato___healthy,f3e7689289e0f9adc33f417bb4a8471a7bb63d10c0d9a9c32d190fb8d31c46fb,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/b840b04b-5909-4e35-beb8-7f53098975b1___RS_HL 0324.JPG,Tomato___healthy,f01f8de88ad5b029adc1afd3ff174c3a1ace49193fa1ab1bcce4262a9beb77c9,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/c57d8785-87fa-4ac4-af26-048936a5dbf0___RS_HL 0325.JPG,Tomato___healthy,3a417bf6fd3ed739c3ec17e0c59bb17513fb9b15b10ac80f31ccee3c50e6d30e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/f2dc7ab2-444b-413b-b745-03350259c1fc___RS_HL 0326.JPG,Tomato___healthy,98e09f625ddccab416c692b23e48faeface8c5582a9d89d613f547a02301883b,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/cdfeddb6-3064-48dc-bac9-05441dedc74e___RS_HL 0323.JPG,Tomato___healthy,a0c2beda9c14ce5940d13b944f36e53b5ebddb2d85caabc578ceb057476252bc,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/8c5dbb8f-90fb-4ec7-9563-11e54723687e___GH_HL Leaf 190.JPG,Tomato___healthy,226e997aa6e13fd023007b974c3fd43d3c7c675e2e3a36c9dc1d03f1828182c2,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/8887e457-f477-426d-bcf7-a6e7d43d42c1___GH_HL Leaf 296.JPG,Tomato___healthy,3d2134200238876304dd7942c02e991576e813fa9717d8f723fb224bd1abc250,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/409c349a-7738-41fc-8a3a-844cd33cfcae___RS_HL 9825.JPG,Tomato___healthy,3dc473c195dc4ffebec1e162140799606d02c9f1a2fd683ebcdbfbc1f0f52e18,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/af409ada-072e-4b27-ab15-5cd00116f82e___RS_HL 9824.JPG,Tomato___healthy,acb7f4cfa544fb0840001295df0007dab675d30df86cf5e340c3e27db03ed453,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/bab33032-182b-43c7-8eea-392267cd11ef___RS_HL 9822.JPG,Tomato___healthy,4a59d0891041706a252a971136b1f69605894dd3ed0c686d1d4d0e80465db355,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/4e690960-f6bb-43f6-b2e7-6ff3aaf81452___RS_HL 9823.JPG,Tomato___healthy,4dd53ac99de36cee5f755ebf3ccb8fc88e0df1124a1c84c8a7319c03fb63611e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/1b477a6a-aa09-4c12-ad17-fbbc08cd76da___GH_HL Leaf 386.JPG,Tomato___healthy,a3aac4201aea95a16ed25629bbf14ede984f83a0c7003d6eae11c1848d6a5c25,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/275d05cf-89de-45bc-9928-ac6f242c9dd7___RS_HL 0572.JPG,Tomato___healthy,720f1e89c3a19872a06401af172cfbd47c54b10fc74f5e578c20bfdfefd36ebd,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/4e8e1275-37a2-48fa-84cb-96ffa0824571___RS_HL 0574.JPG,Tomato___healthy,d5422370aac99081b8c6d21f8fc5736a1be39bac96d52388aeb5421c5fe05414,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/679fc520-5ef8-499f-9d88-a963325bee3f___RS_HL 0571.JPG,Tomato___healthy,f50bfbe4692d2d335d6020cbabc91677f2b80e34394bfa93d5dca6b2c4a14c60,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/1528d8ea-c972-4da3-8f66-b4a0de6ace90___RS_HL 0573.JPG,Tomato___healthy,ad5045aa05d8f16122e8c3916d8c19ce2b51baf147afb6d1866565d1a88c9d53,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/750a42ee-b73f-4137-934d-501b311a5528___GH_HL Leaf 330.JPG,Tomato___healthy,7136aa60b0e4bf9c3dd5026f03ea051ce1bd850561898f85e2d686d22f006d9d,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/e47d2178-aaf3-438b-bcce-2fcb6efd833b___RS_HL 9924.JPG,Tomato___healthy,7539671f03474b8811c03202402ef8203d14a87a6c60ae2e35e7e8c32282cc9f,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/a8fffa7c-14eb-4b8c-8628-7349dd2a4561___RS_HL 9925.JPG,Tomato___healthy,dff2dbb91687e01c84e82fdecdd63a63318d2dfd59c0c146f91a813c76b27de3,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/d01d616c-7259-461f-9f3e-98fa7a3f86e1___RS_HL 9922.JPG,Tomato___healthy,4e9c463efd023ea2d367fc6bffb81c44968896c3f927e756eb896f4ba3a08c15,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/d7f9efa9-5684-42f4-b183-958a83d3ebcd___RS_HL 9923.JPG,Tomato___healthy,f1cfba05b3878ed561a54b324ca2937a675722f0c31a6317d99bee12b3bbf9c1,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/ec1bfc74-550b-4478-95c0-d60c1379957a___RS_HL 9879.JPG,Tomato___healthy,1a8917452974bc6640e0c1dd989c2ae091af6ecb6cd712456b9afd1d02203bf6,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/fc22b565-e97b-454d-8792-fd945d1badc5___RS_HL 9880.JPG,Tomato___healthy,f8a4bcb2ea60a12da923d796d03dd320df23abeb099e653167f95df7f0a156ec,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/e12936ac-7354-434c-b857-1e742e383dd5___RS_HL 9878.JPG,Tomato___healthy,15a33e450a625165b505d847d6d6664c4578b8d5465d86c72cb2d66b8f023ac3,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/ffd8aa68-138f-4114-96c7-21eef72e1e13___RS_HL 9881.JPG,Tomato___healthy,055ca57b6f734b286d9f9775f89d70c2251db87dcae5a7541f8222535b7bec3a,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/20d823a4-0be3-4b8a-acdc-6efd1236e7f0___GH_HL Leaf 254.2.JPG,Tomato___healthy,fde9806a4d0cc0197280fcfbc13b242725b9b121f893a6b6661a829448864883,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/f4d64977-50b0-4967-87cf-95f282f287d4___RS_HL 0554.JPG,Tomato___healthy,d985a2e7689a20215c0d75312867df1e2f61f0702ed4fc86a5edaf086b426b5e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/a2118ec3-8434-4e93-8a4a-aa93262dfa76___RS_HL 0551.JPG,Tomato___healthy,095862151b93fb8e1c63d6939dc75537e047aa684ddb3baad0598b233fd345c9,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/eb31ccad-06e1-43ab-90f9-e86f4cba2fed___RS_HL 0552.JPG,Tomato___healthy,5dc9021ca5d268e0ae8d712db4cbb32a69f5085201c67641c323d5043cac6daa,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/188107b9-d61f-4084-94da-4d5f8d9eedc1___RS_HL 0553.JPG,Tomato___healthy,c0f19ad058f7bd8830e7234b2dc0c5d8473e34da76f779bc97bdda3da1306a05,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/568ae2e1-f63e-40f1-ac27-dac9fea86277___GH_HL Leaf 246.1.JPG,Tomato___healthy,4167ddb72a8fc50b9bd359e5f97ab1a052728db2a3578bccf2ee3fd72a959558,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/81a4e19e-bbcd-4029-8a4f-ae97afe0cdcb___GH_HL Leaf 323.1.JPG,Tomato___healthy,9b6279ff1e5ac471e35f5dddee9a208d0579bfe7020407c1ab814ee9c9817a41,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/291a778d-bfbd-450e-98a8-d8276a9a5cf2___GH_HL Leaf 486.1.JPG,Tomato___healthy,18d571048f2dad72f0bc272515c18c8a180002301b89587e1a2c3d0dbb0e511a,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/1d10291e-a1ce-4309-b6a4-d034319e3875___GH_HL Leaf 251.1.JPG,Tomato___healthy,cee71bc62e910f578747c283bd7a29ce11559d492b66770782bf040e1efaa27d,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/6550c4ca-9494-4de5-8909-d0cdab8f0892___RS_HL 0401.JPG,Tomato___healthy,521c835c878f6715874c46e3159deb10277a246fe3f9c5c8cfad6e0397df364a,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/2b815107-e4d1-4f97-b8eb-72a06b2198f3___RS_HL 0399.JPG,Tomato___healthy,6079a526b5eb849ad816557ce65ba6442ea3ad63ef6ff5077ea8e3054f26abb2,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/4f09b157-f5d2-4f99-ac0a-1be52cc7a27d___RS_HL 0402.JPG,Tomato___healthy,c590def4bbcc52008a0a67e8bf96d26e1f5b7eb7fe7c275307e8ff586ab247c3,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/c8ecc9a2-c12b-4350-8b3f-451c85d8e08b___RS_HL 0400.JPG,Tomato___healthy,4dfb70ef89058ff0ad0bff8ee97df7d46efde39b49d9a44532a2a7cf0969a5d0,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/c586e5df-8410-4690-aee8-25e9ef9df9a5___GH_HL Leaf 178.1.JPG,Tomato___healthy,66718bb997c3e1b4595c66a5f5c15df89775d391dd967e8544cfda03e377141f,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/0920bfd6-6c70-432b-be33-cccb6abb0f31___GH_HL Leaf 181.1.JPG,Tomato___healthy,029336be0a418e3b94429396a3e8e661c2051e020803b28ea04d05c5f8e182f3,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/0c8c9c80-b7e0-47a7-81d3-b5a2174e545d___GH_HL Leaf 496.1.JPG,Tomato___healthy,c35884014c43e0701ec60575589adea1db3a0b6cbdbeca6ed00f33225cb91adc,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/436f658c-5e47-4d2b-9a8e-2509c6d88ad1___GH_HL Leaf 376.JPG,Tomato___healthy,a4836003534fb2f9f4871a538bbc0146671a7a2d4725bfe0631a3a6bfb877393,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/e2085395-2d3c-4698-ad7f-da9fdc73c4d1___GH_HL Leaf 254.JPG,Tomato___healthy,3a5a6953f2411d0a2687cb45726d4d72502adceed421e0ce6b8ee85193e7f5d5,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/513e1e06-d736-4317-b86b-73464b111958___GH_HL Leaf 385.JPG,Tomato___healthy,1519c0976a0595dabf671df669eb43b669d9bea35ac5a4260314a8bbd1d01063,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/6c5ad7e4-a826-40af-abf9-0a9e6346e656___RS_HL 0196.JPG,Tomato___healthy,a923ac6cbf8085fb4649dd4fc6c098c61da46f1d39e1459f1130eecd3a3619ed,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/bca86bca-56dd-4336-afea-5e42b5deec35___RS_HL 0197.JPG,Tomato___healthy,5a8e1c5d274a8726d25bcdaf16e046223bda4cf733838c6d62ca63897a45ca02,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/a7c1d137-6609-4659-94ce-81c62f64665e___RS_HL 0195.JPG,Tomato___healthy,8856b3e8bcd02b024ac9997db22f2238d3cb118c749c33f60151035909fcd004,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/534e4d2c-e2cc-4448-9181-95b9af3ff56a___RS_HL 0198.JPG,Tomato___healthy,043a5cb6a2c59bf5e74063850d4d18777fea111de1f06f306cb77becc2f0c2d3,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/c25ca040-07f4-4882-b5c9-e8083ba994a2___GH_HL Leaf 417.1.JPG,Tomato___healthy,52c442f09e32345959da1d0573029715fd81ea2510b3442353ef3ddac0b90423,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/724de01c-90cd-48e7-9360-749bb5b4713b___GH_HL Leaf 271.1.JPG,Tomato___healthy,ed97c9e4785cc90633a5114be9f7a41a02636d6b3a661cbcccd20c88b23b36af,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/14385f16-4e7f-401f-889a-8c1535ed85ba___GH_HL Leaf 503.5.JPG,Tomato___healthy,06e49505675fff28dd9a9e1b5bda256c9d3819353fad54ccb2720329a5294954,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/57cc95ac-1fae-4959-ba16-d65c3db753d1___RS_HL 0312.JPG,Tomato___healthy,be70a2c06df76ced3c9754f4d8aee49c0c47e73feb3ea38b8fc0e73448ff46be,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/7a51866d-a48a-4443-8243-b7de56104946___RS_HL 0311.JPG,Tomato___healthy,ba9f2e01622b3531caf0465c582bcb94031947bc48e1d3b767bd175f22992551,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/876e3a03-14fb-4a13-888b-02b2d9fa8e86___RS_HL 0313.JPG,Tomato___healthy,62ffc464467e1a33cbdad5b535bf962a6d2963d43d113b1f2be36f5bb783fdf5,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/0de569a8-21c5-4d22-b9c9-ba0ef0f2b614___RS_HL 0314.JPG,Tomato___healthy,8d67cfa91ef8299605b330f481b22b4533177ffeccdaa23a3ac98e9957032817,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/709ca1e9-9c0f-4ebb-a3c1-529675210010___GH_HL Leaf 310.JPG,Tomato___healthy,844f481af4bcdfe829501b389939625e06fc2d6c2ceb354cd917d109942871d3,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/6398befe-9cd0-4724-b564-248d76b50b5a___GH_HL Leaf 196.JPG,Tomato___healthy,ad5f05ef1e3da69bb09d85ae22893a16ca97085855a46d3e10571acb2dff82d1,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/caa60224-1c60-455e-8b7c-e73626af84c1___GH_HL Leaf 214.JPG,Tomato___healthy,7af10aec0c65bfb8606afd21426bef3b935d71f9afa6905ac066a009b69409fc,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/ba6d8256-1d1e-4642-b7f1-8e0f220fb0a4___GH_HL Leaf 359.JPG,Tomato___healthy,09a93a2ed587e323af713dd31114a077fc9bd00c31862eb53860435dce833777,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/a8264fd4-d1e7-4114-b1e1-51b0f141db03___GH_HL Leaf 243.JPG,Tomato___healthy,c97efb34eb6decf786ce41a18dbb00372a01183bc8b6ee7ede2a574c840d741b,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/b8af2ce5-8429-4842-8ebc-c9d1ac9ed96f___GH_HL Leaf 301.JPG,Tomato___healthy,6a8cf68ff559fa707cc21384333ac421f384088b34047c0a5511fb7d2091e1f3,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/32622151-b281-4603-9d7f-cf5df8201e4c___GH_HL Leaf 171.JPG,Tomato___healthy,86a6b028e1b2b3f0bd668f19d16d1f5d945502f4cc1a4d63a9e01d9f8debae43,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/f9546cff-061d-4240-88ba-492272a92847___GH_HL Leaf 176.2.JPG,Tomato___healthy,86ccc297ca36a256aaccfd5c3b43a9610c181dd4453b1945d0bc47ccbbc6487d,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/5c51ad21-b0e9-4b61-8980-d5e7a225b594___GH_HL Leaf 485.JPG,Tomato___healthy,8c11412c2294ab8fdeb547c9eee487f94f6af4f0c99d450fd5af45883d5e9dfd,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/b427ec05-0b9a-45c6-8148-cbddad66e99d___GH_HL Leaf 516.3.JPG,Tomato___healthy,dca34d13d07d46e3e757d77e803c2ddedc9a89b95a8dddc64798d8a86525db00,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/89787310-40fb-4d46-9b4b-5f8426e26ccf___GH_HL Leaf 442.1.JPG,Tomato___healthy,1aaad755685efbf96596fe283be05996dbde400af696629160f517cdb0c5bdc7,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/29d9f827-5e61-4b9b-acba-db0e7ce2016d___GH_HL Leaf 480.JPG,Tomato___healthy,52f8a5fecd71048c28fb9ba43665c9514591616ae04da49e9317fb06bf08a2a2,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/cc289e5c-7899-4081-9ea9-c3dc3ad3d2d4___GH_HL Leaf 408.1.JPG,Tomato___healthy,6cd114961d4a343c90e6947c143dcfc69aa58c411a9fb3da05ca4fa1632bf216,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/6da1cf1b-a236-4d45-a390-dac6b65c45f7___GH_HL Leaf 264.JPG,Tomato___healthy,32de7a37f59f2f40757099eee5783418ec351b00a05328bee8f07b94250e97e9,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/89aa561a-1ea7-4e24-a92b-47f3dedcecdb___RS_HL 0107.JPG,Tomato___healthy,594c607faaeb6dda8035fe3732cc5c1e9fcf72559b35a5b6afd0e813d895d8f3,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/01700b46-3800-46c6-ab81-09a5f50af525___RS_HL 0108.JPG,Tomato___healthy,d2b8f6188b0331ce6ac764925d9e45fc3ab933993b16501e175fe241652b1f51,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/9ee73ce8-ea9e-4a76-8b41-39500bdf3514___RS_HL 0110.JPG,Tomato___healthy,b5ebae903af3dd112fce82e45557651bd4289734951fb653387cd135842ed727,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/24fe1921-3196-4125-8f96-d68edef32487___RS_HL 0109.JPG,Tomato___healthy,71e04bd6883d76e3ecb28c7ad84aa736b38b418e2db6dadc56c2266d8671b271,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/ca9e9564-bf57-4e2e-837f-a847db99a316___GH_HL Leaf 401.JPG,Tomato___healthy,6c102a340c11528bada42b838f807fa6d7127e37a532a13a58abe29565af4b24,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/ec1137c0-ec94-4d00-aabd-97bb603f94c4___GH_HL Leaf 407.JPG,Tomato___healthy,2b676c290421bfe235d9529bef6f9df978e6274a0187a005267beecb3139c83c,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/e91d2c30-7a45-40db-b913-6714f9b89b1c___GH_HL Leaf 348.JPG,Tomato___healthy,990f8ddeaa4e85920f915574335525e91b1d0195ba1d756fed704ac258cb64f6,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/81382c17-1a00-4597-87e4-2e674d38d6d2___GH_HL Leaf 269.1.JPG,Tomato___healthy,8e4996d75eae9adb9163af8e5ccbcf451ba9487b148ed029d928c3f8181ac874,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/807ee562-f616-4cf6-a28e-b4db6536a203___RS_HL 0050.JPG,Tomato___healthy,ec56d1c2ae0312b9f9b69c4f37585dd971b2c2d8e002a608a9bd46fc51e85205,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/285e95b9-fe77-43a7-85ab-5ef37ae162f8___RS_HL 0047.JPG,Tomato___healthy,ac91dc1991b306f07b3d32870b874a1e4776a3d54b3cbc8ae8cd7bac34da82a6,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/9d6f9a0d-9221-40ed-8787-03b69d87d99e___RS_HL 0048.JPG,Tomato___healthy,e18f3b8c0a1b80bdd35e3b5cdba5f26a158d264a2b1e872880c58da5e9c42e55,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/fd1db002-680b-432b-9d60-68b80a4a310f___RS_HL 0049.JPG,Tomato___healthy,2695359c2a05c9faf7097ebda45f042c35608f0a75a44ffcb40deca83f9f6d83,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/9e43d49b-abbe-4b9b-8566-42586a58a705___RS_HL 0462.JPG,Tomato___healthy,539aa95e91c5fa7376b0b9daac40f6483d7138089739f541b7aeb72cce83632a,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/31e077d4-97f5-4e4c-8b76-e2ccbf52ed2d___RS_HL 0460.JPG,Tomato___healthy,5c62db0bbf2130dab1cb5d94e169eca7533d0be3f6c01c518e73ba1d8cb051ba,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/55d65bad-6553-42a7-916d-6276b3da83b2___RS_HL 0459.JPG,Tomato___healthy,3e7092a3b5781de03f09dfc63fcf9a05022312c68bd2bd8a193531dbd99a5aa0,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/54a6ab64-9e7f-4126-8497-857c7c339a80___RS_HL 0461.JPG,Tomato___healthy,d107a3af562c54f7773303b571cf2b72f84e35d0eeeb5cf3cb09d0e7b7ef1dcf,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/6949b108-03f0-4cee-b91a-bb5b23e93249___GH_HL Leaf 331.3.JPG,Tomato___healthy,1298251a576e99017068129a1465fb738e127687cd8b4d236e65d11b3795a703,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/a261cf1c-0bf5-4dec-b796-5dfe2ab0ee1b___GH_HL Leaf 322.JPG,Tomato___healthy,73497fa40db9fb3417d3c530b6166051a87b5576b443884555688a53a1778525,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___healthy/5300bf32-485d-4978-9099-3175fb666da8___GH_HL Leaf 475.JPG,Tomato___healthy,e1db04b913c5543cd3a56047f09504622320924a8553d0cb6c868498f923ea75,train,UNKNOWN
