image_path,class_name,sha256,leaf_group_id,leaf_number,mapping_status,mapping_method,mapping_source,physical_leaf_identity_verified,split,split_unit_id,split_unit_type
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\313ff9e3-e43c-45b6-9879-b76a1e040eef___RS_Erly.B 8454.JPG,Tomato___Early_blight,9f45e90781d14749d1c278f21f46a524c97d4964093e45105ce8fb1914e0bd0b,Tomato___Early_blight::leaf::188.0,188.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::188.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3198b703-d5d5-46e9-9b8f-399d5531b5c4___RS_Erly.B 8364.JPG,Tomato___Early_blight,58f22c467ef0f59f41008638d91bced9968ead8674bb1b0b9cfd52d9f27c3b23,Tomato___Early_blight::leaf::176.0,176.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::176.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\31e2b9eb-6005-493f-b1c7-293f3dd309dc___RS_Erly.B 7859.JPG,Tomato___Early_blight,2ebc4f1deab779d9d97db237183a9fa735b4fc3cadfbfa8d08bd6048663d10ae,Tomato___Early_blight::leaf::155.0,155.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::155.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3205c4f9-9dd4-44ce-8e4c-0bd93405d60b___RS_Erly.B 6331.JPG,Tomato___Early_blight,c6d7d8e10afdd75db3421cc4706f2c7f8afcd8a9d092c0bb4e5f64079b245c7e,Tomato___Early_blight::leaf::1.0,1.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::1.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\32065728-b0b0-4840-b2cc-7461b371e57f___RS_Erly.B 6407.JPG,Tomato___Early_blight,a8d547dbacb31b15e03b37f913904d7e2c48baf7895ede2c3167cbb905754b2f,Tomato___Early_blight::leaf::14.0,14.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::14.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3253ff4e-90ab-475a-89d2-f99875c53367___RS_Erly.B 8356.JPG,Tomato___Early_blight,a4a0e8e4a801ab1059e6a0cdb931fff5a74faef57105f86b8177477ea7ff1610,Tomato___Early_blight::leaf::175.0,175.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::175.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\325b9138-a030-4156-ae85-20de17e89f7e___RS_Erly.B 7807.JPG,Tomato___Early_blight,8297cf13888a80cf8d37d2421604994490a2797e4275a371563a4e63972e72ec,Tomato___Early_blight::leaf::142.0,142.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::142.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3271f296-5264-4600-94e0-bde6cf1a2b42___RS_Erly.B 8300.JPG,Tomato___Early_blight,1f1e9f981431a2a78a0a12f1ad6281ad1c2bfcf288364998f351f37bd3967a16,Tomato___Early_blight::leaf::168.0,168.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::168.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\32ae9564-c205-4814-b579-1ebf0d732e7e___RS_Erly.B 9415.JPG,Tomato___Early_blight,eb16a4d65a7aa4f5336336c49c7c09bcf3f8a96ae37fc3aca35d841d22a5afff,Tomato___Early_blight::leaf::200.0,200.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::200.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\32f37240-9abc-4a4d-8c62-37ee3e89d0b6___RS_Erly.B 6424.JPG,Tomato___Early_blight,cd44b6085cd51992369168838ba5a9189a9536fbf78f137f86fe910f34fe1c83,Tomato___Early_blight::leaf::16.0,16.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::16.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\33cd99f1-1f8a-497b-b4fc-60ff78af4b8a___RS_Erly.B 8378.JPG,Tomato___Early_blight,3cffc64c611a6e2d71e0a87424532982687ad3acb1f9f7a3d44377f3cab1a502,Tomato___Early_blight::leaf::178.0,178.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::178.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\34044338-c693-4604-8764-35eaece11e56___RS_Erly.B 9483.JPG,Tomato___Early_blight,d1f3a3888ec1701d0e6f910543b014985b6a60c311fcb8d8e15887fb2bf67a84,Tomato___Early_blight::leaf::216.0,216.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::216.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\347120f8-e92d-43f7-9ace-196890cec04d___RS_Erly.B 9421.JPG,Tomato___Early_blight,e390bb5388d15de2b5a0321e8cb8de9666ac43b9fc395548e7955802835c74a6,Tomato___Early_blight::leaf::201.0,201.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::201.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3592b22c-09cd-4005-97c4-cdd11318cce0___RS_Erly.B 9391.JPG,Tomato___Early_blight,105c2d902ad1b2f17520ed17ed1982be1f12144c8790e9aed16e28b991b86a7f,Tomato___Early_blight::leaf::194.0,194.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::194.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\36c17d6d-9e00-4e7c-bf14-eaadb64b508d___RS_Erly.B 7641.JPG,Tomato___Early_blight,875858bcd23ce8338e66ed01ffad98af49872271372f22c23b0580c8170c4aea,Tomato___Early_blight::leaf::101.0,101.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::101.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3726eff6-547d-411e-bc00-f8b533d067e3___RS_Erly.B 6494.JPG,Tomato___Early_blight,7eaac42388e02df29a1771f55f788838a6624d3d58dae5e894d916954710eb26,Tomato___Early_blight::leaf::29.0,29.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::29.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\375a4113-c296-4b3a-897b-da6f4ac660dc___RS_Erly.B 6408.JPG,Tomato___Early_blight,a379c59f3c81d533ed9bf675e473830270e86a73d893dab17e4d8e7994d898e3,Tomato___Early_blight::leaf::14.0,14.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::14.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\38685009-d6e6-4b3a-9957-bf049a210cda___RS_Erly.B 7606.JPG,Tomato___Early_blight,e3ad0ab9b6d95a34ecfd56dfad60b4449e15f53641781be21bad6e364a4c75ef,Tomato___Early_blight::leaf::92.0,92.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::92.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3889a459-3e30-4345-83e1-57c68b32af30___RS_Erly.B 7638.JPG,Tomato___Early_blight,4e23e735eb5c8e673b4ea40dd3e6e418739c34feead08b482858323093c91440,Tomato___Early_blight::leaf::100.0,100.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::100.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\389a93c4-2ea1-4df5-94c6-01ea8ad856db___RS_Erly.B 7720.JPG,Tomato___Early_blight,b3a09697f201d830250c90fb4197997c23d0a3d3e4827e9bddb0fb108e94761b,Tomato___Early_blight::leaf::120.0,120.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::120.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\38c6a01b-91c0-431b-8f58-05fa43cf94b7___RS_Erly.B 9408.JPG,Tomato___Early_blight,27afd485a34811f7a3ef46d6c59867369357eaed9d76b3e9ad120afca94d8c47,Tomato___Early_blight::leaf::198.0,198.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::198.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\392df5d9-0383-4ce9-a6fa-17d09cdc3c62___RS_Erly.B 9497.JPG,Tomato___Early_blight,172aca0ae55cbaa8736fc575f4d7ec3097f0c8c78385356da2420695085b6c5a,Tomato___Early_blight::leaf::220.0,220.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::220.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\394ebb8a-49b8-4122-bd81-f3c862491db9___RS_Erly.B 7513.JPG,Tomato___Early_blight,69a0106f4bc435bd1479cf52dfc44b95c6642b3be9dbd3d43384134a8ffcf4ac,Tomato___Early_blight::leaf::69.0,69.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::69.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\397ffe67-e784-44d5-ae1a-d1e2990c041b___RS_Erly.B 7637.JPG,Tomato___Early_blight,dafe78da89fd613f5e330267d892fbb7dfd1981d7448a9d38675561de31914e0,Tomato___Early_blight::leaf::100.0,100.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::100.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\398d72f7-db26-4138-9364-eb506f9495f4___RS_Erly.B 9450.JPG,Tomato___Early_blight,68698955269ba6683de2cb798afc0f024a991c83d829d1fb16f94fc40f361844,Tomato___Early_blight::leaf::208.0,208.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::208.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\39da27eb-fde9-474b-bf0a-1374901ed82b___RS_Erly.B 7394.JPG,Tomato___Early_blight,1a47e412f38fd492b579bd5ae6be340023c00aae7170c89bd39f9d5ff55e75df,Tomato___Early_blight::leaf::42.0,42.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::42.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3a2f31aa-b3e1-45a0-b0e6-2ffe3a2538b2___RS_Erly.B 9393.JPG,Tomato___Early_blight,9c869072b33e79391d4664e2f0efc4b19c9b74d98aff2696f5bebe204af73def,Tomato___Early_blight::leaf::194.0,194.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::194.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3a634ad7-1119-4ea1-9268-bedc8308fdc8___RS_Erly.B 7841.JPG,Tomato___Early_blight,fa339b98abb2195509f44931377a4071bd61b2f310ccf5a58b84eb4673609a02,Tomato___Early_blight::leaf::151.0,151.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::151.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3a8ed6b0-1566-4ab1-b0e2-6a670dfca65a___RS_Erly.B 7653.JPG,Tomato___Early_blight,ef5c956697b271013faa9e4639ecf4eb75300ae6ebf70064db2f8eb4c29d054e,Tomato___Early_blight::leaf::104.0,104.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::104.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3af16e88-1b4d-46d5-a099-7450600f11e8___RS_Erly.B 9545.JPG,Tomato___Early_blight,6b98a4c1929e772a061c08bbac563e9af366bd48094bffc9052d5ba93912110d,Tomato___Early_blight::leaf::231.0,231.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::231.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3b1caf5d-9b90-4adc-bde6-8a16af479f0a___RS_Erly.B 8270.JPG,Tomato___Early_blight,f88ba7f485ac1861dd75de51223bd963e22bb2213e5022800fcc89bb1f484a0e,Tomato___Early_blight::leaf::164.0,164.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::164.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3b3193c5-e717-4b40-b450-7ee5c6e22d1a___RS_Erly.B 9382.JPG,Tomato___Early_blight,be5b7f2381849515d204cc00805700c0d504670c41e396d9d73d95f147b2cb22,Tomato___Early_blight::leaf::191.0,191.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::191.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3b86d42f-4b22-4bfe-bfa9-ec4567c886dc___RS_Erly.B 7823.JPG,Tomato___Early_blight,52a91b6e9b546a299def21a13bfc98c9d468e1cc82ac20ded371ac9fbfad5aa9,Tomato___Early_blight::leaf::146.0,146.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::146.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3be94535-c405-4f67-99cb-6ffc5f596639___RS_Erly.B 7783.JPG,Tomato___Early_blight,bbe6ed1dec6a043fde0f4a5d335c69b745d6f9a5b33660dcec70c3131262d513,Tomato___Early_blight::leaf::136.0,136.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::136.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3c09557f-b69a-423e-a84f-8fd9ee6467d2___RS_Erly.B 9490.JPG,Tomato___Early_blight,d823c6886f1bee2dcf68bc566280ccff84dded495f92810278152771e9121341,Tomato___Early_blight::leaf::218.0,218.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::218.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3c5b8470-8596-44bf-baa3-164a03e1c818___RS_Erly.B 9611.JPG,Tomato___Early_blight,d2818a374901aa3ae2340f605cb3ade6f60a2c4e4bb927f21a9d565094b5d324,Tomato___Early_blight::leaf::248.0,248.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::248.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3c5e2faa-3bca-4d88-8841-fa06cf7388f1___RS_Erly.B 9599.JPG,Tomato___Early_blight,c77500698c66a7fb79c7174dde615b89a271a0314e40900027d0ebf0f9d326ec,Tomato___Early_blight::leaf::245.0,245.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::245.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3d7f5e7a-3149-4bce-8fc3-f0df073d5a73___RS_Erly.B 7518.JPG,Tomato___Early_blight,6f48d3ab39d040d9a759871af36884659657426815fbdfd5bf4b681fa39c90d8,Tomato___Early_blight::leaf::70.0,70.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::70.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3d8e1f90-be34-4da7-b124-a98eddb346d1___RS_Erly.B 7414.JPG,Tomato___Early_blight,3fee1154b394775039edb06e44708fc985e828d93822bc7fe2d80845d9dcec50,Tomato___Early_blight::leaf::47.0,47.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::47.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3d9a4538-4797-45fe-8cff-104237e19368___RS_Erly.B 7729.JPG,Tomato___Early_blight,af964e62c676ad408af67a4cfd42d889c68eb5c45eff387cb213cf361ab9b77f,Tomato___Early_blight::leaf::122.0,122.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::122.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3e9af11d-b43d-4bfd-9cdf-1b0d847d3bf6___RS_Erly.B 7739.JPG,Tomato___Early_blight,16906f147f2980847bcce6310e45af185fb3e931003b1dd809874776d4998e4d,Tomato___Early_blight::leaf::125.0,125.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::125.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3e9cd8a5-ebe7-4a65-940c-7fd721195c73___RS_Erly.B 7616.JPG,Tomato___Early_blight,a9cc300febac169f9d021009015d8e87c6e9dc3e1dbd9e210a52512f1cb487da,Tomato___Early_blight::leaf::94.0,94.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::94.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3ecc0dc0-87b2-4f7f-894a-8b9d17d7f25d___RS_Erly.B 7413.JPG,Tomato___Early_blight,17152005674a5d2943f051040abc698b4d04a57f2c91c4de96b353dc46b6119f,Tomato___Early_blight::leaf::46.0,46.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::46.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\3f35dad7-734b-46ee-8193-09fd3c8562ff___RS_Erly.B 7600.JPG,Tomato___Early_blight,34d6092ef2efd1756743c1e8aca9da5ef74d1ea48c436e8325de25714cc2f361,Tomato___Early_blight::leaf::90.0,90.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::90.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\407d9731-c2d8-48c1-8712-9719c185791c___RS_Erly.B 9496.JPG,Tomato___Early_blight,70b9647ca5576b7b559ad712e33a912a5c34c589d70fe8ab409c191c94e41be8,Tomato___Early_blight::leaf::219.0,219.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::219.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\40b67c0a-5dd8-435c-80ed-764593d2147a___RS_Erly.B 7577.JPG,Tomato___Early_blight,fc48b00c8795abde09b0b144e386f697224f6790acb760927a027f63c9ad0f7b,Tomato___Early_blight::leaf::85.0,85.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::85.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\40e8b878-dc2f-4cbd-ac31-c07f372bb0fa___RS_Erly.B 7369.JPG,Tomato___Early_blight,66392b46e7b9dad28d0a1ef2dcec105d168855408982ce6da93f2dc179c54cca,Tomato___Early_blight::leaf::36.0,36.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::36.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\411f8908-2bb4-45dc-b1d1-314cc951f0a9___RS_Erly.B 9526.JPG,Tomato___Early_blight,40be6592d164bb2b1d66041e43b161c8b66b372a0d4c59fbc687d8728b461512,Tomato___Early_blight::leaf::227.0,227.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::227.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\422802e1-cee5-43b7-b735-7f90b5e5d4e2___RS_Erly.B 7349.JPG,Tomato___Early_blight,2745b206af8952c3470d42864b32400d334c0e3770413c70e703c1682db2cec1,Tomato___Early_blight::leaf::32.0,32.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::32.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\427229e9-359c-49c5-8dfd-b721a3802899___RS_Erly.B 7861.JPG,Tomato___Early_blight,8c1b70e38707958db00f14d83e9c7faafc12e0d5ac9e4a87c700d23c0d1ba644,Tomato___Early_blight::leaf::156.0,156.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::156.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\4283992b-ab8a-41aa-baeb-17a5b0f75af1___RS_Erly.B 7621.JPG,Tomato___Early_blight,9bd076fef3c049df9ed7ae1b3104f8ff700b86f76da38175009c0cd909633921,Tomato___Early_blight::leaf::96.0,96.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::96.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\42c0d61f-b28e-43e9-9fa3-bb03c6ec086a___RS_Erly.B 9601.JPG,Tomato___Early_blight,be105eeeb0d55845032506e2758ccb064f31dcbe51adaaf4018a4d507eefacd6,Tomato___Early_blight::leaf::245.0,245.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::245.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\42ee69ea-4c2d-4e65-9c66-e3154dd08375___RS_Erly.B 8428.JPG,Tomato___Early_blight,6dc65a9eeaaade3a265b76532ba2c1e1f3d3f4ba20b10ae7ef7420200c99554c,Tomato___Early_blight::leaf::184.0,184.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::184.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\42ef04d9-9bea-4bd2-9ea4-54cb16c9be24___RS_Erly.B 9616.JPG,Tomato___Early_blight,c3ad99213e56acc0d2dd487592482ef4bf04a5dde0a6386f9d910aaa28ca1751,Tomato___Early_blight::leaf::249.0,249.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::249.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\43e84adf-0897-47dc-97a4-94ef0e83eef5___RS_Erly.B 6399.JPG,Tomato___Early_blight,f81a164096cc6cacc1cceb3c0a8decea49ec709ed659caf8ac1eca453cc3f00d,Tomato___Early_blight::leaf::12.0,12.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::12.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\4490b039-427d-414c-836d-a1fda6c1ad49___RS_Erly.B 8369.JPG,Tomato___Early_blight,02785d95838339d6b01b6bb87e0f24b399a57a19c12c3d6e8afd5a4e0cc49d5e,Tomato___Early_blight::leaf::176.0,176.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::176.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\45d27217-fbb3-4b74-93e7-d84f70b784f8___RS_Erly.B 7713.JPG,Tomato___Early_blight,31b621ac351e847acdf4fe563f5af44e08a1a47e26ae2ab4fdfd588860011a23,Tomato___Early_blight::leaf::118.0,118.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::118.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Early_blight\467b230b-ca0c-4f44-bf22-3e6e0454d51a___RS_Erly.B 9429.JPG,Tomato___Early_blight,0eba8e9df995b37a4359c477a161de136b89f001e2d3991597bdb5f682cd4292,Tomato___Early_blight::leaf::203.0,203.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Early Blight Fungus.csv,false,train,Tomato___Early_blight::leaf::203.0,METADATA_LEAF_GROUP
